name,age,preferences,movie,genre,director,rating
Justin,56,"thriller, action",Joker,crime,Todd Phillips,3
Justin,56,"thriller, action",Forrest Gump,drama,Robert Zemeckis,4
Justin,56,"thriller, action",The Dark Knight,action,Christopher Nolan,4
Justin,56,"thriller, action",The Notebook,romance,Nick Cassavetes,5
Justin,56,"thriller, action",Inception,sci-fi,Christopher Nolan,2
Danielle,37,"sci-fi, thriller",John Wick,action,Chad Stahelski,5
Danielle,37,"sci-fi, thriller",The Notebook,romance,Nick Cassavetes,3
Danielle,37,"sci-fi, thriller",Interstellar,sci-fi,Christopher Nolan,4
Danielle,37,"sci-fi, thriller",Parasite,drama,Bong Joon-ho,4
Danielle,37,"sci-fi, thriller",Shrek,animation,Andrew Adamson,4
Danielle,37,"sci-fi, thriller",Interstellar,sci-fi,Christopher Nolan,1
Danielle,37,"sci-fi, thriller",The Notebook,romance,Nick Cassavetes,2
Janet,23,"fantasy, thriller",The Matrix,sci-fi,The Wachowskis,2
Janet,23,"fantasy, thriller",Joker,crime,Todd Phillips,3
Janet,23,"fantasy, thriller",John Wick,action,Chad Stahelski,4
Janet,23,"fantasy, thriller",Gladiator,action,Ridley Scott,2
Janet,23,"fantasy, thriller",Titanic,romance,James Cameron,3
Bill,44,"horror, fantasy",Interstellar,sci-fi,Christopher Nolan,5
Bill,44,"horror, fantasy",Shrek,animation,Andrew Adamson,5
Bill,44,"horror, fantasy",Finding Nemo,animation,Andrew Stanton,3
Bill,44,"horror, fantasy",Interstellar,sci-fi,Christopher Nolan,5
Bill,44,"horror, fantasy",The Notebook,romance,Nick Cassavetes,4
Heather,32,"romance, comedy",Finding Nemo,animation,Andrew Stanton,3
Heather,32,"romance, comedy",Toy Story,animation,John Lasseter,2
Heather,32,"romance, comedy",Forrest Gump,drama,Robert Zemeckis,2
Heather,32,"romance, comedy",John Wick,action,Chad Stahelski,1
Heather,32,"romance, comedy",Titanic,romance,James Cameron,3
Heather,32,"romance, comedy",The Dark Knight,action,Christopher Nolan,3
Heather,32,"romance, comedy",Alien,horror,Ridley Scott,3
Heather,32,"romance, comedy",Parasite,drama,Bong Joon-ho,3
Jesus,20,"fantasy, sci-fi",Titanic,romance,James Cameron,5
Jesus,20,"fantasy, sci-fi",Toy Story,animation,John Lasseter,2
Jesus,20,"fantasy, sci-fi",Forrest Gump,drama,Robert Zemeckis,1
Jesus,20,"fantasy, sci-fi",Titanic,romance,James Cameron,3
Jesus,20,"fantasy, sci-fi",Shrek,animation,Andrew Adamson,3
Jesus,20,"fantasy, sci-fi",The Matrix,sci-fi,The Wachowskis,5
Jesus,20,"fantasy, sci-fi",Shrek,animation,Andrew Adamson,5
Katherine,21,"fantasy, animation",Interstellar,sci-fi,Christopher Nolan,5
Katherine,21,"fantasy, animation",Alien,horror,Ridley Scott,5
Katherine,21,"fantasy, animation",John Wick,action,Chad Stahelski,1
Katherine,21,"fantasy, animation",Gladiator,action,Ridley Scott,3
Carrie,24,"romance, comedy",Interstellar,sci-fi,Christopher Nolan,1
Carrie,24,"romance, comedy",The Matrix,sci-fi,The Wachowskis,4
Carrie,24,"romance, comedy",Pulp Fiction,crime,Quentin Tarantino,2
Carrie,24,"romance, comedy",Se7en,thriller,David Fincher,1
Carrie,24,"romance, comedy",Se7en,thriller,David Fincher,3
Carrie,24,"romance, comedy",Alien,horror,Ridley Scott,3
Carrie,24,"romance, comedy",Interstellar,sci-fi,Christopher Nolan,1
Carrie,24,"romance, comedy",John Wick,action,Chad Stahelski,2
Isabel,20,"sci-fi, drama",Joker,crime,Todd Phillips,4
Isabel,20,"sci-fi, drama",Interstellar,sci-fi,Christopher Nolan,3
Isabel,20,"sci-fi, drama",Forrest Gump,drama,Robert Zemeckis,4
Isabel,20,"sci-fi, drama",Pulp Fiction,crime,Quentin Tarantino,3
Isabel,20,"sci-fi, drama",The Notebook,romance,Nick Cassavetes,1
Isabel,20,"sci-fi, drama",Finding Nemo,animation,Andrew Stanton,1
Isabel,20,"sci-fi, drama",John Wick,action,Chad Stahelski,5
William,61,"drama, action",The Notebook,romance,Nick Cassavetes,3
William,61,"drama, action",The Dark Knight,action,Christopher Nolan,3
William,61,"drama, action",Gladiator,action,Ridley Scott,1
William,61,"drama, action",Joker,crime,Todd Phillips,2
Gabriel,30,"crime, thriller",Gladiator,action,Ridley Scott,4
Gabriel,30,"crime, thriller",Mad Max: Fury Road,action,George Miller,3
Gabriel,30,"crime, thriller",Pulp Fiction,crime,Quentin Tarantino,3
Gabriel,30,"crime, thriller",The Dark Knight,action,Christopher Nolan,1
Gabriel,30,"crime, thriller",Pulp Fiction,crime,Quentin Tarantino,4
George,44,"comedy, crime",Se7en,thriller,David Fincher,2
George,44,"comedy, crime",Toy Story,animation,John Lasseter,5
George,44,"comedy, crime",Interstellar,sci-fi,Christopher Nolan,5
George,44,"comedy, crime",Get Out,horror,Jordan Peele,3
George,44,"comedy, crime",Shrek,animation,Andrew Adamson,4
George,44,"comedy, crime",Interstellar,sci-fi,Christopher Nolan,1
Shannon,45,"horror, thriller",Gladiator,action,Ridley Scott,4
Shannon,45,"horror, thriller",Gladiator,action,Ridley Scott,5
Shannon,45,"horror, thriller",John Wick,action,Chad Stahelski,3
Shannon,45,"horror, thriller",Se7en,thriller,David Fincher,1
Shannon,45,"horror, thriller",Se7en,thriller,David Fincher,4
Shannon,45,"horror, thriller",Titanic,romance,James Cameron,3
Shannon,45,"horror, thriller",Inception,sci-fi,Christopher Nolan,4
Teresa,54,"sci-fi, horror",Get Out,horror,Jordan Peele,2
Teresa,54,"sci-fi, horror",Forrest Gump,drama,Robert Zemeckis,2
Teresa,54,"sci-fi, horror",Mad Max: Fury Road,action,George Miller,4
Teresa,54,"sci-fi, horror",Titanic,romance,James Cameron,2
Teresa,54,"sci-fi, horror",The Dark Knight,action,Christopher Nolan,2
Teresa,54,"sci-fi, horror",John Wick,action,Chad Stahelski,3
Teresa,54,"sci-fi, horror",The Matrix,sci-fi,The Wachowskis,5
Teresa,54,"sci-fi, horror",Se7en,thriller,David Fincher,4
Craig,63,"horror, crime",The Matrix,sci-fi,The Wachowskis,3
Craig,63,"horror, crime",Interstellar,sci-fi,Christopher Nolan,1
Craig,63,"horror, crime",Inception,sci-fi,Christopher Nolan,1
Craig,63,"horror, crime",Superbad,comedy,Greg Mottola,4
Anthony,20,"action, crime",Joker,crime,Todd Phillips,5
Anthony,20,"action, crime",Joker,crime,Todd Phillips,4
Anthony,20,"action, crime",Get Out,horror,Jordan Peele,5
William,62,"romance, drama",Joker,crime,Todd Phillips,1
William,62,"romance, drama",Toy Story,animation,John Lasseter,4
William,62,"romance, drama",Forrest Gump,drama,Robert Zemeckis,3
William,62,"romance, drama",John Wick,action,Chad Stahelski,4
William,62,"romance, drama",Se7en,thriller,David Fincher,1
Terri,57,"horror, sci-fi",The Matrix,sci-fi,The Wachowskis,1
Terri,57,"horror, sci-fi",Forrest Gump,drama,Robert Zemeckis,1
Terri,57,"horror, sci-fi",John Wick,action,Chad Stahelski,4
Terri,57,"horror, sci-fi",Inception,sci-fi,Christopher Nolan,2
Terri,57,"horror, sci-fi",Se7en,thriller,David Fincher,1
Jason,45,"drama, sci-fi",Se7en,thriller,David Fincher,4
Jason,45,"drama, sci-fi",Titanic,romance,James Cameron,1
Jason,45,"drama, sci-fi",Interstellar,sci-fi,Christopher Nolan,4
Jason,45,"drama, sci-fi",Mad Max: Fury Road,action,George Miller,4
Cole,45,"sci-fi, fantasy",Gladiator,action,Ridley Scott,1
Cole,45,"sci-fi, fantasy",Alien,horror,Ridley Scott,2
Cole,45,"sci-fi, fantasy",Shrek,animation,Andrew Adamson,1
Cole,45,"sci-fi, fantasy",Pulp Fiction,crime,Quentin Tarantino,5
Cole,45,"sci-fi, fantasy",Mad Max: Fury Road,action,George Miller,1
Cole,45,"sci-fi, fantasy",The Dark Knight,action,Christopher Nolan,3
Cole,45,"sci-fi, fantasy",Pulp Fiction,crime,Quentin Tarantino,2
Elizabeth,39,"animation, horror",Pulp Fiction,crime,Quentin Tarantino,5
Elizabeth,39,"animation, horror",Superbad,comedy,Greg Mottola,4
Elizabeth,39,"animation, horror",Titanic,romance,James Cameron,1
Elizabeth,39,"animation, horror",Mad Max: Fury Road,action,George Miller,2
Philip,65,"action, comedy",Forrest Gump,drama,Robert Zemeckis,1
Philip,65,"action, comedy",Shrek,animation,Andrew Adamson,3
Philip,65,"action, comedy",The Notebook,romance,Nick Cassavetes,2
Philip,65,"action, comedy",Interstellar,sci-fi,Christopher Nolan,2
Katherine,54,"fantasy, thriller",Superbad,comedy,Greg Mottola,5
Katherine,54,"fantasy, thriller",The Dark Knight,action,Christopher Nolan,3
Katherine,54,"fantasy, thriller",Se7en,thriller,David Fincher,5
Katherine,54,"fantasy, thriller",The Notebook,romance,Nick Cassavetes,1
Katherine,54,"fantasy, thriller",Pulp Fiction,crime,Quentin Tarantino,1
Katherine,54,"fantasy, thriller",Alien,horror,Ridley Scott,3
Katherine,54,"fantasy, thriller",Toy Story,animation,John Lasseter,3
Katherine,54,"fantasy, thriller",Alien,horror,Ridley Scott,1
Paul,51,"romance, sci-fi",Parasite,drama,Bong Joon-ho,3
Paul,51,"romance, sci-fi",Finding Nemo,animation,Andrew Stanton,1
Paul,51,"romance, sci-fi",Parasite,drama,Bong Joon-ho,3
Eric,41,"sci-fi, horror",Finding Nemo,animation,Andrew Stanton,1
Eric,41,"sci-fi, horror",Parasite,drama,Bong Joon-ho,1
Eric,41,"sci-fi, horror",Toy Story,animation,John Lasseter,2
Eric,41,"sci-fi, horror",The Dark Knight,action,Christopher Nolan,4
Eric,41,"sci-fi, horror",Superbad,comedy,Greg Mottola,2
Carolyn,58,"drama, action",Shrek,animation,Andrew Adamson,2
Carolyn,58,"drama, action",Shrek,animation,Andrew Adamson,3
Carolyn,58,"drama, action",Alien,horror,Ridley Scott,5
Carolyn,58,"drama, action",Joker,crime,Todd Phillips,5
Carolyn,58,"drama, action",The Notebook,romance,Nick Cassavetes,1
Carolyn,58,"drama, action",Parasite,drama,Bong Joon-ho,5
Alexandria,42,"action, thriller",Toy Story,animation,John Lasseter,5
Alexandria,42,"action, thriller",Pulp Fiction,crime,Quentin Tarantino,4
Alexandria,42,"action, thriller",Alien,horror,Ridley Scott,5
Alexandria,42,"action, thriller",Forrest Gump,drama,Robert Zemeckis,1
Alexandria,42,"action, thriller",Inception,sci-fi,Christopher Nolan,5
Alexandria,42,"action, thriller",Titanic,romance,James Cameron,1
Alexandria,42,"action, thriller",The Dark Knight,action,Christopher Nolan,3
Alexandria,42,"action, thriller",Inception,sci-fi,Christopher Nolan,5
Rebecca,58,"romance, crime",The Dark Knight,action,Christopher Nolan,5
Rebecca,58,"romance, crime",Interstellar,sci-fi,Christopher Nolan,4
Rebecca,58,"romance, crime",Forrest Gump,drama,Robert Zemeckis,1
Rebecca,58,"romance, crime",John Wick,action,Chad Stahelski,2
Rebecca,58,"romance, crime",Inception,sci-fi,Christopher Nolan,5
Rebecca,58,"romance, crime",Shrek,animation,Andrew Adamson,4
Rebecca,58,"romance, crime",Shrek,animation,Andrew Adamson,3
Rebecca,58,"romance, crime",The Matrix,sci-fi,The Wachowskis,2
Sarah,32,"drama, comedy",Parasite,drama,Bong Joon-ho,5
Sarah,32,"drama, comedy",Joker,crime,Todd Phillips,1
Sarah,32,"drama, comedy",John Wick,action,Chad Stahelski,2
Sarah,32,"drama, comedy",The Dark Knight,action,Christopher Nolan,4
Sarah,32,"drama, comedy",Finding Nemo,animation,Andrew Stanton,2
Sarah,32,"drama, comedy",Finding Nemo,animation,Andrew Stanton,5
Sarah,32,"drama, comedy",The Dark Knight,action,Christopher Nolan,4
Susan,27,"drama, comedy",Forrest Gump,drama,Robert Zemeckis,1
Susan,27,"drama, comedy",Parasite,drama,Bong Joon-ho,3
Susan,27,"drama, comedy",Shrek,animation,Andrew Adamson,1
Susan,27,"drama, comedy",Pulp Fiction,crime,Quentin Tarantino,1
Thomas,59,"thriller, romance",Pulp Fiction,crime,Quentin Tarantino,5
Thomas,59,"thriller, romance",Interstellar,sci-fi,Christopher Nolan,1
Thomas,59,"thriller, romance",Shrek,animation,Andrew Adamson,4
Christina,60,"crime, sci-fi",Shrek,animation,Andrew Adamson,2
Christina,60,"crime, sci-fi",Parasite,drama,Bong Joon-ho,2
Christina,60,"crime, sci-fi",Gladiator,action,Ridley Scott,4
Christina,60,"crime, sci-fi",Pulp Fiction,crime,Quentin Tarantino,5
Christina,60,"crime, sci-fi",Se7en,thriller,David Fincher,4
Christina,60,"crime, sci-fi",Alien,horror,Ridley Scott,1
Christina,60,"crime, sci-fi",Titanic,romance,James Cameron,5
Lisa,31,"drama, fantasy",Se7en,thriller,David Fincher,1
Lisa,31,"drama, fantasy",John Wick,action,Chad Stahelski,1
Lisa,31,"drama, fantasy",Parasite,drama,Bong Joon-ho,3
Lisa,31,"drama, fantasy",The Matrix,sci-fi,The Wachowskis,2
Lisa,31,"drama, fantasy",Interstellar,sci-fi,Christopher Nolan,4
Lisa,31,"drama, fantasy",Mad Max: Fury Road,action,George Miller,3
Lisa,31,"drama, fantasy",Interstellar,sci-fi,Christopher Nolan,4
Jennifer,49,"romance, drama",Se7en,thriller,David Fincher,2
Jennifer,49,"romance, drama",The Notebook,romance,Nick Cassavetes,3
Jennifer,49,"romance, drama",Shrek,animation,Andrew Adamson,5
Jennifer,49,"romance, drama",Alien,horror,Ridley Scott,5
Michael,26,"animation, sci-fi",Parasite,drama,Bong Joon-ho,5
Michael,26,"animation, sci-fi",Joker,crime,Todd Phillips,3
Michael,26,"animation, sci-fi",Pulp Fiction,crime,Quentin Tarantino,3
Michael,26,"animation, sci-fi",The Notebook,romance,Nick Cassavetes,1
Michael,26,"animation, sci-fi",Inception,sci-fi,Christopher Nolan,2
Michael,26,"animation, sci-fi",Interstellar,sci-fi,Christopher Nolan,3
Michael,26,"animation, sci-fi",The Notebook,romance,Nick Cassavetes,4
Linda,43,"horror, sci-fi",Gladiator,action,Ridley Scott,5
Linda,43,"horror, sci-fi",Finding Nemo,animation,Andrew Stanton,4
Linda,43,"horror, sci-fi",Interstellar,sci-fi,Christopher Nolan,5
Linda,43,"horror, sci-fi",Superbad,comedy,Greg Mottola,2
Linda,43,"horror, sci-fi",Pulp Fiction,crime,Quentin Tarantino,5
Linda,43,"horror, sci-fi",Parasite,drama,Bong Joon-ho,2
Linda,43,"horror, sci-fi",Get Out,horror,Jordan Peele,5
Jordan,38,"animation, drama",Superbad,comedy,Greg Mottola,2
Jordan,38,"animation, drama",Se7en,thriller,David Fincher,3
Jordan,38,"animation, drama",The Matrix,sci-fi,The Wachowskis,5
Jordan,38,"animation, drama",Gladiator,action,Ridley Scott,3
Jordan,38,"animation, drama",Toy Story,animation,John Lasseter,3
Jordan,38,"animation, drama",The Matrix,sci-fi,The Wachowskis,2
Jordan,38,"animation, drama",Pulp Fiction,crime,Quentin Tarantino,3
Jordan,38,"animation, drama",Se7en,thriller,David Fincher,3
Tracey,36,"comedy, crime",Gladiator,action,Ridley Scott,5
Tracey,36,"comedy, crime",The Notebook,romance,Nick Cassavetes,4
Tracey,36,"comedy, crime",Gladiator,action,Ridley Scott,3
Tracey,36,"comedy, crime",The Matrix,sci-fi,The Wachowskis,4
Tracey,36,"comedy, crime",Parasite,drama,Bong Joon-ho,1
Erin,63,"drama, comedy",Forrest Gump,drama,Robert Zemeckis,4
Erin,63,"drama, comedy",Finding Nemo,animation,Andrew Stanton,3
Erin,63,"drama, comedy",Finding Nemo,animation,Andrew Stanton,4
Erin,63,"drama, comedy",Forrest Gump,drama,Robert Zemeckis,5
Erin,63,"drama, comedy",Gladiator,action,Ridley Scott,1
Marcus,50,"horror, crime",Inception,sci-fi,Christopher Nolan,5
Marcus,50,"horror, crime",Alien,horror,Ridley Scott,5
Marcus,50,"horror, crime",John Wick,action,Chad Stahelski,3
Jennifer,37,"crime, horror",Shrek,animation,Andrew Adamson,4
Jennifer,37,"crime, horror",The Matrix,sci-fi,The Wachowskis,3
Jennifer,37,"crime, horror",Mad Max: Fury Road,action,George Miller,2
Jennifer,37,"crime, horror",Toy Story,animation,John Lasseter,3
Jennifer,37,"crime, horror",The Matrix,sci-fi,The Wachowskis,2
Jennifer,37,"crime, horror",Titanic,romance,James Cameron,5
Victor,43,"animation, romance",The Matrix,sci-fi,The Wachowskis,4
Victor,43,"animation, romance",The Notebook,romance,Nick Cassavetes,4
Victor,43,"animation, romance",Gladiator,action,Ridley Scott,5
Victor,43,"animation, romance",Shrek,animation,Andrew Adamson,5
Victor,43,"animation, romance",Forrest Gump,drama,Robert Zemeckis,2
Victor,43,"animation, romance",Interstellar,sci-fi,Christopher Nolan,3
Victor,43,"animation, romance",Shrek,animation,Andrew Adamson,2
Victor,43,"animation, romance",Forrest Gump,drama,Robert Zemeckis,1
Danielle,64,"animation, fantasy",Toy Story,animation,John Lasseter,4
Danielle,64,"animation, fantasy",Interstellar,sci-fi,Christopher Nolan,5
Danielle,64,"animation, fantasy",Get Out,horror,Jordan Peele,1
Dana,44,"crime, animation",Inception,sci-fi,Christopher Nolan,1
Dana,44,"crime, animation",Mad Max: Fury Road,action,George Miller,2
Dana,44,"crime, animation",The Dark Knight,action,Christopher Nolan,2
Dana,44,"crime, animation",Shrek,animation,Andrew Adamson,3
Gavin,50,"thriller, sci-fi",Alien,horror,Ridley Scott,1
Gavin,50,"thriller, sci-fi",John Wick,action,Chad Stahelski,1
Gavin,50,"thriller, sci-fi",The Dark Knight,action,Christopher Nolan,1
Patrick,31,"thriller, action",John Wick,action,Chad Stahelski,3
Patrick,31,"thriller, action",Alien,horror,Ridley Scott,3
Patrick,31,"thriller, action",Inception,sci-fi,Christopher Nolan,1
Patrick,31,"thriller, action",Parasite,drama,Bong Joon-ho,2
Patrick,31,"thriller, action",The Dark Knight,action,Christopher Nolan,3
Patrick,31,"thriller, action",The Matrix,sci-fi,The Wachowskis,2
Patrick,31,"thriller, action",Gladiator,action,Ridley Scott,3
Melissa,46,"romance, comedy",The Matrix,sci-fi,The Wachowskis,3
Melissa,46,"romance, comedy",Forrest Gump,drama,Robert Zemeckis,1
Melissa,46,"romance, comedy",Gladiator,action,Ridley Scott,1
Melissa,46,"romance, comedy",Superbad,comedy,Greg Mottola,2
Melissa,46,"romance, comedy",Mad Max: Fury Road,action,George Miller,1
Melissa,46,"romance, comedy",Gladiator,action,Ridley Scott,3
Melissa,46,"romance, comedy",Pulp Fiction,crime,Quentin Tarantino,4
Jennifer,51,"crime, thriller",The Dark Knight,action,Christopher Nolan,4
Jennifer,51,"crime, thriller",The Dark Knight,action,Christopher Nolan,3
Jennifer,51,"crime, thriller",Forrest Gump,drama,Robert Zemeckis,1
Jennifer,51,"crime, thriller",John Wick,action,Chad Stahelski,3
Jennifer,51,"crime, thriller",Shrek,animation,Andrew Adamson,4
Jennifer,51,"crime, thriller",Toy Story,animation,John Lasseter,3
Jennifer,51,"crime, thriller",The Matrix,sci-fi,The Wachowskis,1
Jennifer,51,"crime, thriller",Gladiator,action,Ridley Scott,3
Michael,33,"fantasy, horror",Mad Max: Fury Road,action,George Miller,2
Michael,33,"fantasy, horror",Joker,crime,Todd Phillips,1
Michael,33,"fantasy, horror",Shrek,animation,Andrew Adamson,1
Michael,33,"fantasy, horror",Toy Story,animation,John Lasseter,4
Michael,33,"fantasy, horror",Se7en,thriller,David Fincher,4
Michael,33,"fantasy, horror",Shrek,animation,Andrew Adamson,1
Michael,33,"fantasy, horror",The Matrix,sci-fi,The Wachowskis,2
Timothy,41,"animation, drama",Alien,horror,Ridley Scott,5
Timothy,41,"animation, drama",John Wick,action,Chad Stahelski,4
Timothy,41,"animation, drama",Toy Story,animation,John Lasseter,5
Timothy,41,"animation, drama",Toy Story,animation,John Lasseter,1
Timothy,41,"animation, drama",Finding Nemo,animation,Andrew Stanton,1
Thomas,27,"drama, sci-fi",Titanic,romance,James Cameron,5
Thomas,27,"drama, sci-fi",Shrek,animation,Andrew Adamson,2
Thomas,27,"drama, sci-fi",Parasite,drama,Bong Joon-ho,4
Thomas,27,"drama, sci-fi",Mad Max: Fury Road,action,George Miller,4
Thomas,27,"drama, sci-fi",Finding Nemo,animation,Andrew Stanton,5
Thomas,27,"drama, sci-fi",Se7en,thriller,David Fincher,3
Thomas,27,"drama, sci-fi",Mad Max: Fury Road,action,George Miller,3
Thomas,27,"drama, sci-fi",Pulp Fiction,crime,Quentin Tarantino,4
Kyle,29,"action, comedy",Shrek,animation,Andrew Adamson,2
Kyle,29,"action, comedy",Interstellar,sci-fi,Christopher Nolan,1
Kyle,29,"action, comedy",Mad Max: Fury Road,action,George Miller,5
Kyle,29,"action, comedy",Shrek,animation,Andrew Adamson,3
Kyle,29,"action, comedy",The Notebook,romance,Nick Cassavetes,2
Kyle,29,"action, comedy",Pulp Fiction,crime,Quentin Tarantino,3
Kyle,29,"action, comedy",Shrek,animation,Andrew Adamson,3
David,19,"action, thriller",Alien,horror,Ridley Scott,1
David,19,"action, thriller",Inception,sci-fi,Christopher Nolan,3
David,19,"action, thriller",Se7en,thriller,David Fincher,4
David,19,"action, thriller",Interstellar,sci-fi,Christopher Nolan,4
David,19,"action, thriller",Interstellar,sci-fi,Christopher Nolan,1
David,19,"action, thriller",Parasite,drama,Bong Joon-ho,5
David,19,"action, thriller",Gladiator,action,Ridley Scott,5
David,19,"action, thriller",The Notebook,romance,Nick Cassavetes,3
Kimberly,36,"sci-fi, crime",Shrek,animation,Andrew Adamson,4
Kimberly,36,"sci-fi, crime",Gladiator,action,Ridley Scott,1
